transaction_id,date,year,month,quarter,region,city,category,sales_rep,quantity,unit_price,discount_pct,revenue,cost
TXN009430,2024-10-27,2024,10,Q4,East,Cleveland,Toys,Rep_050,7,143.93,0,1007.51,576.81
TXN009540,2024-10-27,2024,10,Q4,North,Albany,Clothing,Rep_017,2,132.07,0,264.14,126.42
TXN009634,2024-10-27,2024,10,Q4,North,Albany,Sports,Rep_047,5,318.79,0,1593.95,896.85
TXN012378,2024-10-27,2024,10,Q4,North,Hartford,Home & Kitchen,Rep_037,3,454.8,0,1364.4,662.97
TXN012965,2024-10-27,2024,10,Q4,South,Miami,Toys,Rep_013,4,245.26,10,882.94,617.46
TXN000462,2024-10-28,2024,10,Q4,Central,Memphis,Clothing,Rep_046,9,214.41,0,1929.69,924.03
TXN001116,2024-10-28,2024,10,Q4,North,New York,Automotive,Rep_015,9,425.31,20,3062.23,1604.89
TXN002115,2024-10-28,2024,10,Q4,North,Hartford,Sports,Rep_049,6,442.97,0,2657.82,1847.15
TXN002774,2024-10-28,2024,10,Q4,South,Dallas,Clothing,Rep_006,5,57.88,0,289.4,182.9
TXN003361,2024-10-28,2024,10,Q4,East,Cleveland,Sports,Rep_040,5,120.3,20,481.2,293.39
TXN004256,2024-10-28,2024,10,Q4,East,Columbus,Sports,Rep_006,8,235.23,20,1505.47,1018.66
TXN004780,2024-10-28,2024,10,Q4,North,Philadelphia,Automotive,Rep_031,5,1146.3,20,4585.2,2784.69
TXN005073,2024-10-28,2024,10,Q4,West,Denver,Home & Kitchen,Rep_005,1,267.82,20,214.26,132.71
TXN007796,2024-10-28,2024,10,Q4,South,Miami,Toys,Rep_035,5,118.68,0,593.4,279.84
TXN007830,2024-10-28,2024,10,Q4,East,Columbus,Furniture,Rep_043,6,350.95,0,2105.7,1425.11
TXN007837,2024-10-28,2024,10,Q4,West,Phoenix,Clothing,Rep_043,8,128.82,5,979.03,523.54
TXN008367,2024-10-28,2024,10,Q4,Central,Memphis,Home & Kitchen,Rep_035,2,187.8,10,338.04,153.14
TXN008581,2024-10-28,2024,10,Q4,Central,Kansas City,Sports,Rep_045,3,382.79,15,976.11,464.78
TXN010460,2024-10-28,2024,10,Q4,Central,Nashville,Automotive,Rep_019,9,443.82,0,3994.38,2144.14
TXN010846,2024-10-28,2024,10,Q4,East,Columbus,Automotive,Rep_044,10,1137.69,20,9101.52,5217.1
TXN011331,2024-10-28,2024,10,Q4,West,Los Angeles,Automotive,Rep_014,8,642.46,15,4368.73,2292.75
TXN014797,2024-10-28,2024,10,Q4,North,Albany,Electronics,Rep_008,3,416.07,20,998.57,652.33
TXN000215,2024-10-29,2024,10,Q4,West,Los Angeles,Toys,Rep_040,8,194.63,0,1557.04,965.52
TXN000457,2024-10-29,2024,10,Q4,East,Columbus,Automotive,Rep_034,3,1447.59,0,4342.77,2753.55
TXN000459,2024-10-29,2024,10,Q4,North,Hartford,Home & Kitchen,Rep_045,7,265.73,10,1674.1,1072.42
TXN000784,2024-10-29,2024,10,Q4,West,Los Angeles,Sports,Rep_012,8,202.24,10,1456.13,815.31
TXN005223,2024-10-29,2024,10,Q4,North,Hartford,Furniture,Rep_033,1,2432.94,0,2432.94,1637.31
TXN005676,2024-10-29,2024,10,Q4,North,Albany,Home & Kitchen,Rep_046,4,375.94,20,1203.01,798.24
TXN007525,2024-10-29,2024,10,Q4,East,Chicago,Toys,Rep_031,7,99.74,0,698.18,418.46
TXN008251,2024-10-29,2024,10,Q4,West,San Francisco,Clothing,Rep_008,5,110.48,10,497.16,317.9
TXN009741,2024-10-29,2024,10,Q4,East,Detroit,Clothing,Rep_047,9,245.84,15,1880.68,1078.09
TXN010034,2024-10-29,2024,10,Q4,North,Hartford,Sports,Rep_046,10,96.44,0,964.4,574.0
TXN010557,2024-10-29,2024,10,Q4,South,Atlanta,Automotive,Rep_014,9,1398.48,10,11327.69,7004.28
TXN010958,2024-10-29,2024,10,Q4,West,Phoenix,Home & Kitchen,Rep_039,7,174.21,15,1036.55,481.81
TXN011751,2024-10-29,2024,10,Q4,North,Philadelphia,Clothing,Rep_048,1,40.77,5,38.73,20.2
TXN012017,2024-10-29,2024,10,Q4,South,Miami,Toys,Rep_005,4,246.02,0,984.08,595.02
TXN000161,2024-10-30,2024,10,Q4,South,Dallas,Furniture,Rep_029,3,261.56,15,666.98,465.38
TXN000810,2024-10-30,2024,10,Q4,North,New York,Books,Rep_021,5,40.3,10,181.35,90.68
TXN000842,2024-10-30,2024,10,Q4,East,Chicago,Books,Rep_043,10,36.67,5,348.37,189.07
TXN000926,2024-10-30,2024,10,Q4,Central,Louisville,Sports,Rep_041,6,445.45,0,2672.7,1377.35
TXN001699,2024-10-30,2024,10,Q4,South,Miami,Electronics,Rep_045,2,1338.97,0,2677.94,1841.16
TXN004696,2024-10-30,2024,10,Q4,North,Philadelphia,Clothing,Rep_004,7,206.99,10,1304.04,715.63
TXN006367,2024-10-30,2024,10,Q4,South,Houston,Electronics,Rep_028,6,2032.77,0,12196.62,7221.78
TXN009213,2024-10-30,2024,10,Q4,North,Philadelphia,Automotive,Rep_003,4,665.03,20,2128.1,1339.46
TXN009830,2024-10-30,2024,10,Q4,South,Dallas,Books,Rep_024,8,60.46,0,483.68,234.97
TXN010607,2024-10-30,2024,10,Q4,East,Chicago,Home & Kitchen,Rep_008,8,342.99,10,2469.53,1390.94
TXN010638,2024-10-30,2024,10,Q4,North,Boston,Toys,Rep_015,9,190.29,15,1455.72,671.64
TXN011150,2024-10-30,2024,10,Q4,West,Phoenix,Furniture,Rep_039,7,712.66,20,3990.9,2573.92
TXN012198,2024-10-30,2024,10,Q4,South,Dallas,Sports,Rep_023,7,222.4,0,1556.8,719.9
TXN014245,2024-10-30,2024,10,Q4,East,Detroit,Furniture,Rep_006,8,2723.89,20,17432.9,9837.13
TXN014625,2024-10-30,2024,10,Q4,West,San Francisco,Home & Kitchen,Rep_004,2,53.25,15,90.52,49.92
TXN014635,2024-10-30,2024,10,Q4,South,Dallas,Toys,Rep_028,10,173.53,15,1475.0,664.43
TXN003453,2024-10-31,2024,10,Q4,East,Columbus,Electronics,Rep_003,1,1913.87,10,1722.48,822.18
TXN004551,2024-10-31,2024,10,Q4,North,Boston,Clothing,Rep_021,3,140.71,0,422.13,260.43
TXN004693,2024-10-31,2024,10,Q4,South,Houston,Sports,Rep_023,10,208.16,20,1665.28,870.97
TXN005442,2024-10-31,2024,10,Q4,South,Miami,Sports,Rep_049,5,73.06,0,365.3,254.62
TXN007615,2024-10-31,2024,10,Q4,South,Charlotte,Toys,Rep_048,4,216.65,15,736.61,478.82
TXN009808,2024-10-31,2024,10,Q4,South,Miami,Clothing,Rep_023,8,117.51,0,940.08,477.71
TXN009937,2024-10-31,2024,10,Q4,Central,Louisville,Electronics,Rep_028,8,1909.54,15,12984.87,7599.17
TXN010649,2024-10-31,2024,10,Q4,East,Columbus,Automotive,Rep_010,6,904.32,20,4340.74,2933.99
TXN012460,2024-10-31,2024,10,Q4,North,Albany,Electronics,Rep_014,4,2411.46,10,8681.26,4243.91
TXN014840,2024-10-31,2024,10,Q4,South,Miami,Books,Rep_047,1,76.38,0,76.38,39.32
TXN015181,2024-10-31,2024,10,Q4,Central,Memphis,Automotive,Rep_023,10,529.22,5,5027.59,3517.38
TXN000447,2024-11-01,2024,11,Q4,West,Los Angeles,Clothing,Rep_011,8,336.08,20,2150.91,1008.17
TXN002263,2024-11-01,2024,11,Q4,South,Houston,Furniture,Rep_025,3,3269.28,0,9807.84,4508.11
TXN002826,2024-11-01,2024,11,Q4,South,Houston,Sports,Rep_027,5,375.35,5,1782.91,893.85
TXN003242,2024-11-01,2024,11,Q4,North,Philadelphia,Furniture,Rep_033,4,227.1,0,908.4,493.69
TXN004481,2024-11-01,2024,11,Q4,West,Phoenix,Home & Kitchen,Rep_005,7,755.02,15,4492.37,2652.95
TXN005517,2024-11-01,2024,11,Q4,South,Charlotte,Sports,Rep_048,7,88.79,15,528.3,249.71
TXN006377,2024-11-01,2024,11,Q4,East,Cleveland,Furniture,Rep_038,8,718.24,0,5745.92,3323.92
TXN006738,2024-11-01,2024,11,Q4,West,Denver,Toys,Rep_002,10,180.93,0,1809.3,995.08
TXN008780,2024-11-01,2024,11,Q4,West,Denver,Home & Kitchen,Rep_046,6,85.53,0,513.18,344.26
TXN012698,2024-11-01,2024,11,Q4,East,Detroit,Electronics,Rep_020,7,1414.4,0,9900.8,4687.04
TXN013553,2024-11-01,2024,11,Q4,West,Denver,Electronics,Rep_040,9,983.47,15,7523.55,3490.09
TXN014687,2024-11-01,2024,11,Q4,Central,Nashville,Automotive,Rep_015,7,1385.09,0,9695.63,5991.49
TXN015038,2024-11-01,2024,11,Q4,East,Detroit,Sports,Rep_040,2,186.65,0,373.3,249.0
TXN002772,2024-11-02,2024,11,Q4,North,New York,Toys,Rep_020,1,311.23,5,295.67,187.02
TXN002776,2024-11-02,2024,11,Q4,Central,Louisville,Home & Kitchen,Rep_009,3,352.45,5,1004.48,545.24
TXN003224,2024-11-02,2024,11,Q4,South,Houston,Home & Kitchen,Rep_047,3,213.52,0,640.56,330.43
TXN003964,2024-11-02,2024,11,Q4,North,New York,Automotive,Rep_025,4,1557.66,20,4984.51,3244.4
TXN005119,2024-11-02,2024,11,Q4,West,Denver,Home & Kitchen,Rep_050,6,750.4,5,4277.28,1978.58
TXN005354,2024-11-02,2024,11,Q4,East,Indianapolis,Toys,Rep_039,10,322.0,5,3059.0,2043.12
TXN005853,2024-11-02,2024,11,Q4,Central,Memphis,Sports,Rep_032,3,236.75,0,710.25,461.81
TXN006083,2024-11-02,2024,11,Q4,Central,Nashville,Sports,Rep_033,4,548.41,15,1864.59,1245.58
TXN006265,2024-11-02,2024,11,Q4,North,New York,Furniture,Rep_022,1,2408.07,0,2408.07,1272.2
TXN007600,2024-11-02,2024,11,Q4,South,Atlanta,Toys,Rep_039,9,194.97,10,1579.26,950.89
TXN008921,2024-11-02,2024,11,Q4,East,Chicago,Automotive,Rep_027,5,253.73,10,1141.78,798.08
TXN010072,2024-11-02,2024,11,Q4,East,Indianapolis,Electronics,Rep_027,7,1899.81,5,12633.74,6081.77
TXN010577,2024-11-02,2024,11,Q4,West,San Francisco,Home & Kitchen,Rep_012,10,199.02,0,1990.2,1066.54
TXN011593,2024-11-02,2024,11,Q4,East,Columbus,Toys,Rep_031,5,161.28,5,766.08,404.71
TXN011943,2024-11-02,2024,11,Q4,West,Denver,Toys,Rep_023,9,57.31,20,412.63,187.0
TXN012541,2024-11-02,2024,11,Q4,East,Cleveland,Electronics,Rep_029,3,3220.19,0,9660.57,6069.7
TXN002560,2024-11-03,2024,11,Q4,West,Phoenix,Automotive,Rep_010,2,708.48,0,1416.96,770.96
TXN003752,2024-11-03,2024,11,Q4,South,Miami,Toys,Rep_015,5,302.06,20,1208.24,694.69
TXN010299,2024-11-03,2024,11,Q4,West,Denver,Sports,Rep_007,10,164.52,10,1480.68,913.75
TXN010624,2024-11-03,2024,11,Q4,South,Miami,Electronics,Rep_040,7,1783.21,0,12482.47,7123.94
TXN010859,2024-11-03,2024,11,Q4,East,Cleveland,Toys,Rep_025,6,239.78,20,1150.94,696.14
TXN011735,2024-11-03,2024,11,Q4,South,Atlanta,Furniture,Rep_017,9,3541.04,15,27088.96,18134.6
TXN011879,2024-11-03,2024,11,Q4,East,Cleveland,Toys,Rep_020,6,151.58,15,773.06,469.49
TXN013160,2024-11-03,2024,11,Q4,Central,Nashville,Automotive,Rep_007,5,1533.13,20,6132.52,3761.99
TXN014422,2024-11-03,2024,11,Q4,West,Seattle,Furniture,Rep_033,5,1230.5,0,6152.5,3182.74
TXN014910,2024-11-03,2024,11,Q4,West,Phoenix,Toys,Rep_040,7,45.8,0,320.6,175.22
TXN000494,2024-11-04,2024,11,Q4,West,Los Angeles,Electronics,Rep_026,1,2689.8,10,2420.82,1554.89
TXN003378,2024-11-04,2024,11,Q4,East,Detroit,Books,Rep_002,6,37.42,15,190.84,122.05
TXN004484,2024-11-04,2024,11,Q4,West,Denver,Clothing,Rep_027,2,262.62,0,525.24,361.32
TXN005134,2024-11-04,2024,11,Q4,West,Phoenix,Sports,Rep_037,6,315.4,15,1608.54,785.62
TXN006048,2024-11-04,2024,11,Q4,Central,St. Louis,Home & Kitchen,Rep_010,7,123.35,5,820.28,391.39
TXN006589,2024-11-04,2024,11,Q4,West,Denver,Automotive,Rep_017,2,1614.96,0,3229.92,1505.55
TXN007843,2024-11-04,2024,11,Q4,North,Philadelphia,Automotive,Rep_046,7,1605.28,0,11236.96,5832.18
TXN008628,2024-11-04,2024,11,Q4,Central,Louisville,Home & Kitchen,Rep_032,5,562.39,0,2811.95,1575.19
TXN008827,2024-11-04,2024,11,Q4,West,Los Angeles,Clothing,Rep_037,1,247.52,0,247.52,173.23
TXN010796,2024-11-04,2024,11,Q4,West,Seattle,Automotive,Rep_044,3,228.0,5,649.8,410.98
TXN011196,2024-11-04,2024,11,Q4,North,Philadelphia,Electronics,Rep_043,6,1820.5,0,10923.0,5297.72
TXN011296,2024-11-04,2024,11,Q4,West,Denver,Furniture,Rep_028,9,1094.36,0,9849.24,5178.49
TXN012657,2024-11-04,2024,11,Q4,South,Houston,Home & Kitchen,Rep_038,2,625.43,5,1188.32,704.46
TXN013013,2024-11-04,2024,11,Q4,East,Indianapolis,Electronics,Rep_031,6,2067.51,10,11164.55,7734.12
TXN013145,2024-11-04,2024,11,Q4,East,Chicago,Home & Kitchen,Rep_031,1,456.6,15,388.11,180.41
TXN013604,2024-11-04,2024,11,Q4,West,Los Angeles,Clothing,Rep_018,8,50.89,10,366.41,197.87
TXN014610,2024-11-04,2024,11,Q4,North,New York,Furniture,Rep_026,2,3103.2,20,4965.12,3051.69
TXN000723,2024-11-05,2024,11,Q4,West,Los Angeles,Home & Kitchen,Rep_043,4,379.5,15,1290.3,647.77
TXN001013,2024-11-05,2024,11,Q4,West,San Francisco,Sports,Rep_020,2,299.43,5,568.92,279.36
TXN002538,2024-11-05,2024,11,Q4,North,Philadelphia,Electronics,Rep_019,5,554.58,15,2356.97,1558.78
TXN003043,2024-11-05,2024,11,Q4,North,Philadelphia,Books,Rep_032,9,77.95,0,701.55,472.57
TXN003190,2024-11-05,2024,11,Q4,Central,Nashville,Electronics,Rep_019,7,2580.38,0,18062.66,8921.73
TXN003583,2024-11-05,2024,11,Q4,East,Chicago,Clothing,Rep_040,10,349.28,10,3143.52,1981.61
TXN004469,2024-11-05,2024,11,Q4,West,Phoenix,Automotive,Rep_013,10,1931.91,15,16421.24,7739.64
TXN004491,2024-11-05,2024,11,Q4,East,Indianapolis,Sports,Rep_046,9,588.57,0,5297.13,2481.49
TXN005220,2024-11-05,2024,11,Q4,North,Albany,Electronics,Rep_033,6,3194.86,15,16293.79,8498.04
TXN005988,2024-11-05,2024,11,Q4,North,New York,Home & Kitchen,Rep_034,10,560.11,10,5040.99,3494.97
TXN006172,2024-11-05,2024,11,Q4,Central,Nashville,Toys,Rep_014,7,69.27,20,387.91,217.39
TXN007194,2024-11-05,2024,11,Q4,West,Los Angeles,Toys,Rep_038,6,77.73,10,419.74,258.11
TXN008201,2024-11-05,2024,11,Q4,North,New York,Electronics,Rep_034,7,680.23,15,4047.37,2590.15
TXN011366,2024-11-05,2024,11,Q4,East,Cleveland,Automotive,Rep_016,8,1331.8,15,9056.24,4752.47
TXN011631,2024-11-05,2024,11,Q4,East,Columbus,Electronics,Rep_022,10,3146.46,15,26744.91,15708.48
TXN012332,2024-11-05,2024,11,Q4,North,New York,Electronics,Rep_013,3,1214.28,0,3642.84,2123.75
TXN012778,2024-11-05,2024,11,Q4,Central,Memphis,Clothing,Rep_019,3,71.22,15,181.61,126.05
TXN013904,2024-11-05,2024,11,Q4,West,Los Angeles,Home & Kitchen,Rep_007,2,528.18,15,897.91,621.51
TXN001542,2024-11-06,2024,11,Q4,South,Dallas,Books,Rep_017,6,51.19,20,245.71,170.96
TXN002069,2024-11-06,2024,11,Q4,West,Phoenix,Books,Rep_005,1,87.19,20,69.75,48.31
TXN002240,2024-11-06,2024,11,Q4,North,Philadelphia,Books,Rep_049,2,87.14,0,174.28,95.81
TXN005045,2024-11-06,2024,11,Q4,South,Houston,Sports,Rep_032,1,370.12,0,370.12,195.0
TXN005295,2024-11-06,2024,11,Q4,North,Philadelphia,Furniture,Rep_009,10,334.85,15,2846.22,1480.96
TXN005914,2024-11-06,2024,11,Q4,North,Albany,Clothing,Rep_049,2,45.94,0,91.88,61.59
TXN006569,2024-11-06,2024,11,Q4,East,Indianapolis,Clothing,Rep_046,9,348.96,0,3140.64,2022.36
TXN008199,2024-11-06,2024,11,Q4,Central,Memphis,Clothing,Rep_044,8,182.03,0,1456.24,746.56
TXN008749,2024-11-06,2024,11,Q4,North,Philadelphia,Toys,Rep_023,10,184.73,5,1754.93,982.47
TXN010862,2024-11-06,2024,11,Q4,South,Atlanta,Books,Rep_041,4,83.61,0,334.44,210.97
TXN012112,2024-11-06,2024,11,Q4,South,Charlotte,Toys,Rep_022,5,60.1,5,285.47,181.87
TXN012651,2024-11-06,2024,11,Q4,South,Miami,Automotive,Rep_021,6,295.34,0,1772.04,1067.3
TXN013526,2024-11-06,2024,11,Q4,North,Philadelphia,Clothing,Rep_006,6,380.71,0,2284.26,1208.86
TXN013954,2024-11-06,2024,11,Q4,West,San Francisco,Toys,Rep_043,4,261.57,0,1046.28,658.98
TXN000198,2024-11-07,2024,11,Q4,East,Detroit,Home & Kitchen,Rep_009,4,123.22,0,492.88,250.97
TXN000451,2024-11-07,2024,11,Q4,North,Hartford,Books,Rep_030,9,31.82,15,243.42,167.37
TXN000458,2024-11-07,2024,11,Q4,West,Denver,Automotive,Rep_047,3,1369.08,0,4107.24,2685.36
TXN001586,2024-11-07,2024,11,Q4,Central,Kansas City,Toys,Rep_024,9,278.94,10,2259.41,1401.47
TXN003504,2024-11-07,2024,11,Q4,South,Charlotte,Books,Rep_001,5,60.03,5,285.14,192.34
TXN003984,2024-11-07,2024,11,Q4,Central,Nashville,Home & Kitchen,Rep_033,9,90.66,0,815.94,521.51
TXN005109,2024-11-07,2024,11,Q4,Central,Kansas City,Clothing,Rep_013,6,281.21,0,1687.26,1061.73
TXN011348,2024-11-07,2024,11,Q4,North,Boston,Books,Rep_002,6,91.23,0,547.38,344.26
TXN012834,2024-11-07,2024,11,Q4,Central,Louisville,Furniture,Rep_012,4,3120.56,0,12482.24,7258.08
TXN013446,2024-11-07,2024,11,Q4,Central,Memphis,Furniture,Rep_044,3,3208.18,0,9624.54,5762.2
TXN014721,2024-11-07,2024,11,Q4,East,Indianapolis,Furniture,Rep_026,6,220.64,0,1323.84,679.33
TXN014850,2024-11-07,2024,11,Q4,North,New York,Electronics,Rep_042,1,2501.86,0,2501.86,1712.57
TXN001674,2024-11-08,2024,11,Q4,North,New York,Home & Kitchen,Rep_035,3,329.39,0,988.17,446.49
TXN003117,2024-11-08,2024,11,Q4,Central,Memphis,Clothing,Rep_044,2,332.43,0,664.86,401.31
TXN005775,2024-11-08,2024,11,Q4,North,Albany,Books,Rep_020,10,36.25,0,362.5,248.06
TXN006528,2024-11-08,2024,11,Q4,North,Boston,Furniture,Rep_009,4,2919.65,10,10510.74,7193.86
TXN006761,2024-11-08,2024,11,Q4,North,Albany,Electronics,Rep_038,1,2500.79,0,2500.79,1238.17
TXN006816,2024-11-08,2024,11,Q4,South,Houston,Furniture,Rep_013,5,1704.39,0,8521.95,5331.45
TXN011708,2024-11-08,2024,11,Q4,West,San Francisco,Sports,Rep_008,1,506.43,0,506.43,279.4
TXN012591,2024-11-08,2024,11,Q4,North,New York,Furniture,Rep_010,4,721.7,0,2886.8,1758.3
TXN012912,2024-11-08,2024,11,Q4,West,Los Angeles,Furniture,Rep_035,5,3666.67,15,15583.35,9020.3
TXN000679,2024-11-09,2024,11,Q4,South,Miami,Automotive,Rep_025,7,1105.61,5,7352.31,3961.62
TXN001062,2024-11-09,2024,11,Q4,North,New York,Automotive,Rep_037,4,108.41,10,390.28,222.41
TXN005205,2024-11-09,2024,11,Q4,South,Dallas,Toys,Rep_006,7,84.13,5,559.46,284.82
TXN006392,2024-11-09,2024,11,Q4,North,Philadelphia,Toys,Rep_007,3,175.38,0,526.14,339.96
TXN006923,2024-11-09,2024,11,Q4,South,Charlotte,Home & Kitchen,Rep_028,3,371.89,20,892.54,622.83
TXN007353,2024-11-09,2024,11,Q4,South,Atlanta,Books,Rep_028,10,86.07,0,860.7,388.99
TXN007722,2024-11-09,2024,11,Q4,North,Hartford,Toys,Rep_028,8,314.04,20,2009.86,1320.21
TXN009590,2024-11-09,2024,11,Q4,East,Chicago,Furniture,Rep_050,1,2084.58,20,1667.66,1150.86
TXN009780,2024-11-09,2024,11,Q4,Central,Kansas City,Books,Rep_006,5,77.14,5,366.41,235.31
TXN012501,2024-11-09,2024,11,Q4,West,San Francisco,Automotive,Rep_039,7,1130.06,0,7910.42,3877.08
TXN012679,2024-11-09,2024,11,Q4,South,Houston,Electronics,Rep_034,3,2142.76,0,6428.28,2912.26
TXN004023,2024-11-10,2024,11,Q4,North,Boston,Furniture,Rep_046,7,1836.6,5,12213.39,5800.6
TXN004370,2024-11-10,2024,11,Q4,South,Houston,Toys,Rep_041,9,143.39,0,1290.51,792.81
TXN004987,2024-11-10,2024,11,Q4,East,Indianapolis,Sports,Rep_039,9,386.9,0,3482.1,1635.94
TXN005382,2024-11-10,2024,11,Q4,North,Hartford,Clothing,Rep_044,10,67.69,0,676.9,340.17
TXN008222,2024-11-10,2024,11,Q4,East,Cleveland,Automotive,Rep_043,6,1232.55,15,6286.0,3978.35
TXN008341,2024-11-10,2024,11,Q4,West,San Francisco,Furniture,Rep_017,6,2582.44,10,13945.18,6405.2
TXN008798,2024-11-10,2024,11,Q4,North,Philadelphia,Sports,Rep_036,5,244.78,0,1223.9,584.86
TXN009294,2024-11-10,2024,11,Q4,West,Denver,Books,Rep_036,9,29.07,0,261.63,181.75
TXN011036,2024-11-10,2024,11,Q4,East,Cleveland,Sports,Rep_015,10,511.01,15,4343.59,2708.11
TXN011677,2024-11-10,2024,11,Q4,North,Hartford,Books,Rep_049,3,102.53,0,307.59,198.14
TXN014681,2024-11-10,2024,11,Q4,North,Boston,Automotive,Rep_039,10,1909.44,5,18139.68,8762.82
TXN003145,2024-11-11,2024,11,Q4,South,Charlotte,Toys,Rep_025,8,302.69,0,2421.52,1423.37
TXN004629,2024-11-11,2024,11,Q4,North,New York,Home & Kitchen,Rep_031,5,776.72,0,3883.6,1870.06
TXN006056,2024-11-11,2024,11,Q4,West,San Francisco,Clothing,Rep_013,8,227.89,5,1731.96,1045.65
TXN006478,2024-11-11,2024,11,Q4,North,Albany,Home & Kitchen,Rep_010,5,598.32,5,2842.02,1615.82
TXN007483,2024-11-11,2024,11,Q4,East,Detroit,Books,Rep_049,2,48.76,10,87.77,61.12
TXN007510,2024-11-11,2024,11,Q4,South,Dallas,Books,Rep_048,4,59.07,10,212.65,147.29
TXN008514,2024-11-11,2024,11,Q4,North,Hartford,Electronics,Rep_007,10,2291.89,0,22918.9,12590.54
TXN008619,2024-11-11,2024,11,Q4,East,Detroit,Automotive,Rep_005,1,1544.12,20,1235.3,621.51
TXN009581,2024-11-11,2024,11,Q4,North,New York,Furniture,Rep_024,10,1798.04,0,17980.4,9450.14
TXN010107,2024-11-11,2024,11,Q4,Central,St. Louis,Home & Kitchen,Rep_043,3,699.5,0,2098.5,1095.8
TXN010239,2024-11-11,2024,11,Q4,Central,Louisville,Furniture,Rep_020,4,889.16,0,3556.64,1871.19
TXN011038,2024-11-11,2024,11,Q4,North,Boston,Sports,Rep_030,7,316.94,10,1996.72,1197.73
TXN011134,2024-11-11,2024,11,Q4,North,Hartford,Sports,Rep_049,7,64.42,15,383.3,174.2
TXN011783,2024-11-11,2024,11,Q4,South,Atlanta,Sports,Rep_016,8,569.99,20,3647.94,1753.93
TXN011833,2024-11-11,2024,11,Q4,South,Charlotte,Automotive,Rep_043,6,183.36,0,1100.16,594.86
TXN014924,2024-11-11,2024,11,Q4,North,Albany,Sports,Rep_044,9,236.78,5,2024.47,1344.71
TXN000344,2024-11-12,2024,11,Q4,West,Denver,Automotive,Rep_037,6,169.5,20,813.6,400.06
TXN001737,2024-11-12,2024,11,Q4,Central,St. Louis,Books,Rep_004,10,51.26,0,512.6,356.46
TXN001816,2024-11-12,2024,11,Q4,East,Indianapolis,Automotive,Rep_018,2,972.14,10,1749.85,1131.06
TXN002008,2024-11-12,2024,11,Q4,South,Charlotte,Furniture,Rep_036,8,1611.84,15,10960.51,5592.84
TXN003231,2024-11-12,2024,11,Q4,South,Atlanta,Toys,Rep_047,8,223.86,0,1790.88,1012.54
TXN006206,2024-11-12,2024,11,Q4,East,Chicago,Electronics,Rep_045,7,1556.73,15,9262.54,5484.45
TXN006558,2024-11-12,2024,11,Q4,East,Indianapolis,Electronics,Rep_009,4,926.11,10,3334.0,2202.79
TXN006579,2024-11-12,2024,11,Q4,North,Hartford,Furniture,Rep_001,8,635.04,0,5080.32,2626.23
TXN007807,2024-11-12,2024,11,Q4,South,Charlotte,Books,Rep_008,10,59.51,0,595.1,345.31
TXN007896,2024-11-12,2024,11,Q4,North,Albany,Sports,Rep_049,1,146.93,0,146.93,88.02
TXN008098,2024-11-12,2024,11,Q4,North,Hartford,Furniture,Rep_007,3,2506.48,0,7519.44,5183.69
TXN010435,2024-11-12,2024,11,Q4,West,Phoenix,Furniture,Rep_031,7,3628.1,5,24126.86,12871.3
TXN014423,2024-11-12,2024,11,Q4,North,Albany,Home & Kitchen,Rep_008,2,551.21,10,992.18,473.28
TXN000437,2024-11-13,2024,11,Q4,West,San Francisco,Furniture,Rep_017,2,2875.8,0,5751.6,3514.71
TXN001100,2024-11-13,2024,11,Q4,South,Charlotte,Clothing,Rep_008,3,116.81,20,280.34,186.72
TXN001268,2024-11-13,2024,11,Q4,East,Detroit,Clothing,Rep_019,9,98.93,5,845.85,441.84
TXN002992,2024-11-13,2024,11,Q4,South,Charlotte,Automotive,Rep_011,5,1174.66,0,5873.3,3052.18
TXN004127,2024-11-13,2024,11,Q4,West,Los Angeles,Clothing,Rep_042,10,95.42,5,906.49,451.36
TXN006279,2024-11-13,2024,11,Q4,North,Hartford,Electronics,Rep_015,2,2767.53,5,5258.31,2643.62
TXN006350,2024-11-13,2024,11,Q4,Central,Memphis,Books,Rep_046,6,78.99,20,379.15,227.07
TXN007757,2024-11-13,2024,11,Q4,North,Albany,Furniture,Rep_032,5,1610.6,10,7247.7,3943.47
TXN010074,2024-11-13,2024,11,Q4,South,Atlanta,Automotive,Rep_031,10,248.9,5,2364.55,1114.04
TXN011545,2024-11-13,2024,11,Q4,North,Philadelphia,Home & Kitchen,Rep_045,3,201.79,0,605.37,353.72
TXN012521,2024-11-13,2024,11,Q4,South,Atlanta,Automotive,Rep_017,4,1343.05,0,5372.2,3165.15
TXN012596,2024-11-13,2024,11,Q4,South,Dallas,Electronics,Rep_016,2,3157.6,0,6315.2,3238.79
TXN012676,2024-11-13,2024,11,Q4,East,Detroit,Books,Rep_012,3,50.3,0,150.9,78.25
TXN014715,2024-11-13,2024,11,Q4,South,Charlotte,Books,Rep_032,8,25.83,0,206.64,138.99
TXN000759,2024-11-14,2024,11,Q4,North,Albany,Furniture,Rep_039,7,915.44,0,6408.08,3852.98
TXN003266,2024-11-14,2024,11,Q4,Central,Kansas City,Home & Kitchen,Rep_041,1,560.61,0,560.61,385.1
TXN003587,2024-11-14,2024,11,Q4,East,Indianapolis,Home & Kitchen,Rep_035,7,415.62,0,2909.34,1871.41
TXN005015,2024-11-14,2024,11,Q4,East,Detroit,Automotive,Rep_027,7,1911.26,0,13378.82,7725.76
